ΑΡΙΘΜΟΣ_ΣΥΜΒΟΛΑΙΟΥ,ΟΝΟΜΑ_ΦΟΡΕΑ,ΑΜΚΑ_ΑΣΘΕΝΗ
INS-671482287,GENERALI,27029461585
INS-580260068,ΕΟΠΥΥ,22123084564
INS-040305405,ΕΘΝΙΚΗ ΑΣΦΑΛΙΣΤΙΚΗ,30128786404
INS-545740865,ΕΘΝΙΚΗ ΑΣΦΑΛΙΣΤΙΚΗ,30078060699
INS-343305486,NN HELLAS,30124048271
INS-187685697,ΕΘΝΙΚΗ ΑΣΦΑΛΙΣΤΙΚΗ,01069190137
INS-618285384,ΕΟΠΥΥ,29109044078
INS-926161697,EUROLIFE FFH,14021865902
INS-379077772,INTERAMERICAN,21085660459
INS-569283298,ΕΟΠΥΥ,07030729518
INS-193653902,EUROLIFE FFH,08106405028
INS-455601973,ΕΥΡΩΠΑΪΚΗ ΠΙΣΤΗ,10040930019
INS-092291430,EUROLIFE FFH,10123016798
INS-687529713,NN HELLAS,29104790436
INS-542323475,ΕΘΝΙΚΗ ΑΣΦΑΛΙΣΤΙΚΗ,20063742187
INS-233154370,NN HELLAS,06021506012
INS-454542911,ΕΥΡΩΠΑΪΚΗ ΠΙΣΤΗ,08028173944
INS-279068387,GENERALI,30034032734
INS-280984329,ΕΟΠΥΥ,15047033934
INS-315214784,ΕΟΠΥΥ,02041713003
INS-030519957,ΕΟΠΥΥ,08027267056
INS-127859874,ΕΘΝΙΚΗ ΑΣΦΑΛΙΣΤΙΚΗ,07021605108
INS-947836995,ΕΘΝΙΚΗ ΑΣΦΑΛΙΣΤΙΚΗ,19116757985
INS-596672751,GENERALI,18096362015
INS-522397792,ΕΥΡΩΠΑΪΚΗ ΠΙΣΤΗ,22047239926
INS-827855877,EUROLIFE FFH,13122487559
INS-573380590,ΕΘΝΙΚΗ ΑΣΦΑΛΙΣΤΙΚΗ,03113116798
INS-422303223,EUROLIFE FFH,09060469531
INS-432907652,ΕΥΡΩΠΑΪΚΗ ΠΙΣΤΗ,31121913425
INS-135257053,NN HELLAS,22109161185
INS-623675073,EUROLIFE FFH,13017752635
INS-424143993,GENERALI,25064133861
INS-561661588,ΕΟΠΥΥ,13023186536
INS-989529748,ΕΘΝΙΚΗ ΑΣΦΑΛΙΣΤΙΚΗ,13022397826
INS-367302433,ΕΥΡΩΠΑΪΚΗ ΠΙΣΤΗ,29087524967
INS-354859429,ΕΘΝΙΚΗ ΑΣΦΑΛΙΣΤΙΚΗ,08044159184
INS-673364854,ΕΥΡΩΠΑΪΚΗ ΠΙΣΤΗ,23095736680
INS-894180572,GENERALI,01047807357
INS-156028718,NN HELLAS,30115148162
INS-891091391,NN HELLAS,03060860468
INS-316394841,GENERALI,18117015180
INS-885176198,ΕΟΠΥΥ,09116175712
INS-702348570,ΕΥΡΩΠΑΪΚΗ ΠΙΣΤΗ,22040500305
INS-624027269,INTERAMERICAN,27031811459
INS-268056729,INTERAMERICAN,06064744079
INS-951532964,ΕΟΠΥΥ,18037683332
INS-445797576,ΕΟΠΥΥ,29123899559
INS-144810151,GENERALI,13056828681
INS-549841924,ΕΟΠΥΥ,17049086372
INS-623312950,INTERAMERICAN,09115146384
INS-597776003,GENERALI,08114807678
INS-946093081,INTERAMERICAN,21095837168
INS-954198807,ΕΥΡΩΠΑΪΚΗ ΠΙΣΤΗ,07013767091
INS-139577164,INTERAMERICAN,12013822780
INS-530593895,GENERALI,12125379852
INS-708894698,EUROLIFE FFH,11024011187
INS-151153774,EUROLIFE FFH,09102288165
INS-506872910,EUROLIFE FFH,21060952390
INS-423121504,GENERALI,21014389316
INS-577932057,GENERALI,20033836105
INS-706677927,NN HELLAS,22127164270
INS-252064902,ΕΟΠΥΥ,05072342272
INS-660633816,INTERAMERICAN,07073979719
INS-044191615,ΕΥΡΩΠΑΪΚΗ ΠΙΣΤΗ,13015746611
INS-410131162,INTERAMERICAN,24014183366
INS-185237244,GENERALI,10016936582
INS-781417826,ΕΥΡΩΠΑΪΚΗ ΠΙΣΤΗ,16052259623
INS-438037532,INTERAMERICAN,29013725131
INS-761883861,ΕΘΝΙΚΗ ΑΣΦΑΛΙΣΤΙΚΗ,07039390021
INS-153206238,ΕΥΡΩΠΑΪΚΗ ΠΙΣΤΗ,12063275926
INS-361194910,EUROLIFE FFH,20020635500
INS-463492107,NN HELLAS,28021468042
INS-224095610,ΕΘΝΙΚΗ ΑΣΦΑΛΙΣΤΙΚΗ,08038243046
INS-610020504,NN HELLAS,20120453287
INS-507722958,EUROLIFE FFH,17041470623
INS-026358991,NN HELLAS,15055509525
INS-387020885,EUROLIFE FFH,23068785585
INS-633830205,EUROLIFE FFH,13086957342
INS-693792020,ΕΟΠΥΥ,23031582390
INS-124044684,GENERALI,04010243045
INS-320911736,INTERAMERICAN,10035242253
INS-535479113,ΕΥΡΩΠΑΪΚΗ ΠΙΣΤΗ,22110949026
INS-250575683,ΕΟΠΥΥ,26082347936
INS-402514169,ΕΥΡΩΠΑΪΚΗ ΠΙΣΤΗ,04074358267
INS-673873823,EUROLIFE FFH,11069224793
INS-020957797,INTERAMERICAN,04021059983
INS-900282050,GENERALI,05032056051
INS-716844409,NN HELLAS,19109650389
INS-906651771,ΕΘΝΙΚΗ ΑΣΦΑΛΙΣΤΙΚΗ,07105034526
INS-462580279,ΕΥΡΩΠΑΪΚΗ ΠΙΣΤΗ,30064905880
INS-837530986,INTERAMERICAN,09115645543
INS-950135623,ΕΟΠΥΥ,10051355111
INS-491642204,NN HELLAS,21010169429
INS-258745193,INTERAMERICAN,02086673812
INS-202289214,GENERALI,18066234612
INS-298145620,ΕΥΡΩΠΑΪΚΗ ΠΙΣΤΗ,30122271696
INS-792200303,ΕΟΠΥΥ,17108759011
INS-207294646,ΕΥΡΩΠΑΪΚΗ ΠΙΣΤΗ,20081957097
INS-114548917,ΕΥΡΩΠΑΪΚΗ ΠΙΣΤΗ,28050755990
INS-657178163,EUROLIFE FFH,26095838636
INS-594185328,ΕΥΡΩΠΑΪΚΗ ΠΙΣΤΗ,15124700562
INS-124645079,EUROLIFE FFH,16034892466
INS-815321342,NN HELLAS,15035383408
INS-419396351,INTERAMERICAN,22089284825
INS-307981176,NN HELLAS,21017970326
INS-410932885,INTERAMERICAN,24033689070
INS-936667768,ΕΘΝΙΚΗ ΑΣΦΑΛΙΣΤΙΚΗ,21076712093
INS-811634391,ΕΘΝΙΚΗ ΑΣΦΑΛΙΣΤΙΚΗ,13094293569
INS-034912391,NN HELLAS,16019276147
INS-548510072,EUROLIFE FFH,24113311864
INS-155136710,NN HELLAS,30106547755
INS-600399455,ΕΥΡΩΠΑΪΚΗ ΠΙΣΤΗ,08099174763
INS-333863593,NN HELLAS,02101398737
INS-539917630,NN HELLAS,31010420128
INS-019048381,ΕΥΡΩΠΑΪΚΗ ΠΙΣΤΗ,23014646361
INS-584574980,ΕΥΡΩΠΑΪΚΗ ΠΙΣΤΗ,09109345581
INS-348061557,ΕΘΝΙΚΗ ΑΣΦΑΛΙΣΤΙΚΗ,18053351611
INS-421167169,ΕΥΡΩΠΑΪΚΗ ΠΙΣΤΗ,30095233026
INS-044024107,ΕΥΡΩΠΑΪΚΗ ΠΙΣΤΗ,20065506210
INS-159900270,GENERALI,21121921879
INS-721104295,EUROLIFE FFH,23082055732
INS-822499108,NN HELLAS,28013392693
INS-773059536,NN HELLAS,23097616867
INS-212543954,ΕΥΡΩΠΑΪΚΗ ΠΙΣΤΗ,04128275978
INS-110455132,ΕΥΡΩΠΑΪΚΗ ΠΙΣΤΗ,28072356434
INS-212018136,NN HELLAS,23055016941
INS-790502798,ΕΟΠΥΥ,06023199350
INS-756703769,ΕΥΡΩΠΑΪΚΗ ΠΙΣΤΗ,17124638553
INS-491483008,ΕΟΠΥΥ,12041039575
INS-953220888,ΕΟΠΥΥ,06119563143
INS-521361239,GENERALI,24083808651
INS-725928420,ΕΥΡΩΠΑΪΚΗ ΠΙΣΤΗ,27030121308
INS-715112610,ΕΥΡΩΠΑΪΚΗ ΠΙΣΤΗ,04045382236
INS-080245932,ΕΟΠΥΥ,17104111838
INS-089532246,NN HELLAS,14118770377
INS-772088026,ΕΟΠΥΥ,02111393465
INS-558880489,ΕΥΡΩΠΑΪΚΗ ΠΙΣΤΗ,23040378200
INS-819509049,NN HELLAS,27044114533
INS-855374769,EUROLIFE FFH,04067265429
INS-989511339,EUROLIFE FFH,10098645717
INS-388854024,GENERALI,19101987241
INS-364900675,INTERAMERICAN,21090383705
INS-925603650,ΕΟΠΥΥ,04104832361
INS-925004586,ΕΘΝΙΚΗ ΑΣΦΑΛΙΣΤΙΚΗ,28046197529
INS-828421967,ΕΥΡΩΠΑΪΚΗ ΠΙΣΤΗ,20066988004
INS-706430854,EUROLIFE FFH,27025632894
INS-972214197,NN HELLAS,07070242486
INS-044016157,ΕΘΝΙΚΗ ΑΣΦΑΛΙΣΤΙΚΗ,01067617935
INS-135931449,ΕΟΠΥΥ,19120999136
INS-452520066,GENERALI,07047769575
INS-104274326,INTERAMERICAN,21095685124
INS-785252253,ΕΟΠΥΥ,18125806565
INS-246369515,INTERAMERICAN,16068832063
INS-475856403,ΕΘΝΙΚΗ ΑΣΦΑΛΙΣΤΙΚΗ,05094499516
INS-646647936,ΕΟΠΥΥ,23128575853
INS-398188198,INTERAMERICAN,18089876117
INS-939084518,GENERALI,02026527809
INS-171454562,ΕΘΝΙΚΗ ΑΣΦΑΛΙΣΤΙΚΗ,22010196642
INS-061243321,ΕΟΠΥΥ,09081681512
INS-657824362,EUROLIFE FFH,12030966572
INS-276886237,GENERALI,10024362610
INS-656069669,ΕΟΠΥΥ,09040993730
INS-554222701,ΕΘΝΙΚΗ ΑΣΦΑΛΙΣΤΙΚΗ,18100340190
INS-239051815,GENERALI,19059629423
INS-424300805,NN HELLAS,14115242222
INS-821160052,INTERAMERICAN,27060257361
INS-570126392,ΕΥΡΩΠΑΪΚΗ ΠΙΣΤΗ,09073199951
INS-796184197,ΕΘΝΙΚΗ ΑΣΦΑΛΙΣΤΙΚΗ,28120780520
INS-748311093,INTERAMERICAN,25022542708
INS-769331941,NN HELLAS,14011968498
INS-219568756,INTERAMERICAN,16023491141
INS-105065442,GENERALI,06032240028
INS-861279207,INTERAMERICAN,29078450870
INS-991790286,ΕΥΡΩΠΑΪΚΗ ΠΙΣΤΗ,22128967888
INS-334789702,INTERAMERICAN,08109255262
INS-733199654,ΕΟΠΥΥ,01080903789
INS-920130753,ΕΟΠΥΥ,10016299320
INS-972523893,EUROLIFE FFH,23011158549
INS-011876689,ΕΟΠΥΥ,24087914490
INS-402217515,GENERALI,17025218613
INS-472589868,ΕΟΠΥΥ,01087067757
INS-876430860,ΕΥΡΩΠΑΪΚΗ ΠΙΣΤΗ,15065539938
INS-638498279,ΕΘΝΙΚΗ ΑΣΦΑΛΙΣΤΙΚΗ,23091528075
INS-084241934,GENERALI,07107645965
INS-036025219,ΕΟΠΥΥ,01090974098
INS-951562464,GENERALI,23053394581
INS-166628964,GENERALI,02084142222
INS-783509600,ΕΘΝΙΚΗ ΑΣΦΑΛΙΣΤΙΚΗ,22086846707
INS-404492194,INTERAMERICAN,24023993267
INS-159080264,ΕΘΝΙΚΗ ΑΣΦΑΛΙΣΤΙΚΗ,04065518272
INS-227448580,INTERAMERICAN,18063629542
INS-604482509,ΕΟΠΥΥ,17099473342
INS-971040241,ΕΟΠΥΥ,21105968398
INS-520517443,INTERAMERICAN,20081557374
INS-239540201,ΕΟΠΥΥ,24124326884
INS-727709627,NN HELLAS,09088403145
INS-599677946,ΕΘΝΙΚΗ ΑΣΦΑΛΙΣΤΙΚΗ,04087456693
INS-633750901,ΕΥΡΩΠΑΪΚΗ ΠΙΣΤΗ,07063541924
INS-844876176,INTERAMERICAN,08106807126
INS-785857454,ΕΟΠΥΥ,23028889209
INS-918551551,INTERAMERICAN,12117603232
INS-241733287,ΕΘΝΙΚΗ ΑΣΦΑΛΙΣΤΙΚΗ,02093339307
INS-870174053,NN HELLAS,18056043357
INS-311954087,ΕΟΠΥΥ,11090989503
INS-862921882,ΕΘΝΙΚΗ ΑΣΦΑΛΙΣΤΙΚΗ,20087376078
INS-534412960,ΕΟΠΥΥ,22073577592
INS-700143036,ΕΘΝΙΚΗ ΑΣΦΑΛΙΣΤΙΚΗ,15079773460
INS-948134769,ΕΟΠΥΥ,14034524594
INS-380522083,ΕΥΡΩΠΑΪΚΗ ΠΙΣΤΗ,13117525317
INS-773262192,ΕΥΡΩΠΑΪΚΗ ΠΙΣΤΗ,08082396688
INS-724362642,INTERAMERICAN,01114192102
INS-509485998,ΕΘΝΙΚΗ ΑΣΦΑΛΙΣΤΙΚΗ,27061510887
INS-685964621,GENERALI,13091357815
INS-729767473,ΕΟΠΥΥ,30049045941
INS-862995734,ΕΥΡΩΠΑΪΚΗ ΠΙΣΤΗ,13063184528
INS-108444282,ΕΥΡΩΠΑΪΚΗ ΠΙΣΤΗ,25066297162
INS-568111643,GENERALI,28074945844
INS-953804071,ΕΟΠΥΥ,30125244749
INS-171965555,GENERALI,07097869103
INS-595134089,GENERALI,07012017876
INS-376420984,ΕΥΡΩΠΑΪΚΗ ΠΙΣΤΗ,27030309766
INS-569474420,ΕΟΠΥΥ,12016157517
INS-493005173,ΕΘΝΙΚΗ ΑΣΦΑΛΙΣΤΙΚΗ,10019151860
INS-977651050,EUROLIFE FFH,06035430513
INS-603888687,ΕΟΠΥΥ,25108116170
INS-466846241,ΕΘΝΙΚΗ ΑΣΦΑΛΙΣΤΙΚΗ,11054894604
INS-364672678,NN HELLAS,24040108067
INS-498890911,ΕΟΠΥΥ,05129763218
INS-425127718,ΕΘΝΙΚΗ ΑΣΦΑΛΙΣΤΙΚΗ,08097869603
INS-419301978,ΕΘΝΙΚΗ ΑΣΦΑΛΙΣΤΙΚΗ,13038866903
INS-746965382,ΕΘΝΙΚΗ ΑΣΦΑΛΙΣΤΙΚΗ,27059630918
INS-266382172,EUROLIFE FFH,20105275387
INS-669083848,ΕΘΝΙΚΗ ΑΣΦΑΛΙΣΤΙΚΗ,29049859047
INS-602553561,ΕΟΠΥΥ,15124748795
INS-624661643,ΕΥΡΩΠΑΪΚΗ ΠΙΣΤΗ,06117473254
INS-156513409,ΕΟΠΥΥ,07073293523
INS-404288143,INTERAMERICAN,12094235208
INS-203183065,GENERALI,01048993471
INS-532549415,ΕΟΠΥΥ,27107332904
INS-487831901,NN HELLAS,28039010123
INS-274730301,ΕΘΝΙΚΗ ΑΣΦΑΛΙΣΤΙΚΗ,29044341073
INS-356921210,ΕΟΠΥΥ,21080494544
INS-415965146,ΕΟΠΥΥ,03059030923
INS-062929006,ΕΟΠΥΥ,23034042022
INS-511140695,INTERAMERICAN,31100196364
INS-431406274,NN HELLAS,08101694485
INS-273257352,EUROLIFE FFH,08111169890
INS-233115376,GENERALI,14091761457
INS-763246960,EUROLIFE FFH,30096730386
INS-868204233,INTERAMERICAN,19064721008
INS-314212299,ΕΟΠΥΥ,05123760176
INS-429224447,EUROLIFE FFH,09088743996
INS-023548649,NN HELLAS,01012595498
INS-756859483,ΕΥΡΩΠΑΪΚΗ ΠΙΣΤΗ,10079942804
INS-375240688,GENERALI,15047975906
INS-069979964,EUROLIFE FFH,17074626798
INS-720355373,GENERALI,29073348059
INS-420407653,INTERAMERICAN,11019107628
INS-738098108,EUROLIFE FFH,07044677415
INS-763187791,INTERAMERICAN,19117505786
INS-394183523,ΕΥΡΩΠΑΪΚΗ ΠΙΣΤΗ,04038146910
INS-867746632,GENERALI,18057621778
INS-942387790,NN HELLAS,13126008638
INS-690884803,ΕΘΝΙΚΗ ΑΣΦΑΛΙΣΤΙΚΗ,14087718645
INS-429472160,ΕΟΠΥΥ,16116109986
INS-505653188,EUROLIFE FFH,22082487471
INS-122747303,GENERALI,05058960912
INS-808147093,INTERAMERICAN,04012559466
INS-860978861,ΕΘΝΙΚΗ ΑΣΦΑΛΙΣΤΙΚΗ,06084546765
INS-978504867,ΕΥΡΩΠΑΪΚΗ ΠΙΣΤΗ,06025792272
INS-564976372,INTERAMERICAN,18088749865
INS-835090604,ΕΘΝΙΚΗ ΑΣΦΑΛΙΣΤΙΚΗ,26017617090
INS-832535584,ΕΥΡΩΠΑΪΚΗ ΠΙΣΤΗ,25084888514
INS-492323046,GENERALI,10046722223
INS-232872848,INTERAMERICAN,09012515460
INS-757377082,ΕΥΡΩΠΑΪΚΗ ΠΙΣΤΗ,05113759256
INS-309060531,NN HELLAS,05054741482
INS-422890966,ΕΥΡΩΠΑΪΚΗ ΠΙΣΤΗ,17055368751
INS-063484718,INTERAMERICAN,25099778549
INS-855939722,INTERAMERICAN,09086767208
INS-472059917,EUROLIFE FFH,15129661578
INS-222238266,ΕΟΠΥΥ,12025095314
INS-070510719,ΕΟΠΥΥ,03036098710
INS-637939807,NN HELLAS,23123475757
INS-945601241,ΕΘΝΙΚΗ ΑΣΦΑΛΙΣΤΙΚΗ,07096037230
INS-469261308,ΕΘΝΙΚΗ ΑΣΦΑΛΙΣΤΙΚΗ,03115724159
INS-793964306,ΕΟΠΥΥ,18017845503
INS-341544442,ΕΥΡΩΠΑΪΚΗ ΠΙΣΤΗ,11019042198
INS-828801004,GENERALI,01029631761
INS-909175694,GENERALI,25025591599
INS-077967739,ΕΥΡΩΠΑΪΚΗ ΠΙΣΤΗ,09105761231
INS-204319115,NN HELLAS,22013443298
INS-566549336,ΕΥΡΩΠΑΪΚΗ ΠΙΣΤΗ,15032449657
INS-989970863,EUROLIFE FFH,23053998105
INS-231444307,NN HELLAS,24022084979
INS-950372450,ΕΘΝΙΚΗ ΑΣΦΑΛΙΣΤΙΚΗ,05103003963
INS-109922408,INTERAMERICAN,28030411373
INS-332249249,INTERAMERICAN,25076494483
INS-139934176,ΕΘΝΙΚΗ ΑΣΦΑΛΙΣΤΙΚΗ,17127767509
INS-083453319,EUROLIFE FFH,26118686414
INS-971834303,ΕΘΝΙΚΗ ΑΣΦΑΛΙΣΤΙΚΗ,04042421318
INS-471980740,NN HELLAS,18126242127
INS-051224161,ΕΟΠΥΥ,08037859761
INS-004855308,INTERAMERICAN,21110997858
INS-257424662,NN HELLAS,02020289590
INS-546332141,GENERALI,04051675132
INS-757647251,NN HELLAS,10060669370
INS-057494061,ΕΟΠΥΥ,13090074311
INS-720384001,GENERALI,28046438548
INS-802306695,EUROLIFE FFH,23070106741
INS-575290778,ΕΥΡΩΠΑΪΚΗ ΠΙΣΤΗ,30055367243
INS-897069911,ΕΘΝΙΚΗ ΑΣΦΑΛΙΣΤΙΚΗ,02029985436
INS-568152392,ΕΘΝΙΚΗ ΑΣΦΑΛΙΣΤΙΚΗ,29010551401
INS-674062456,ΕΥΡΩΠΑΪΚΗ ΠΙΣΤΗ,17090434054
INS-778777998,ΕΥΡΩΠΑΪΚΗ ΠΙΣΤΗ,16036273411
INS-817112105,ΕΥΡΩΠΑΪΚΗ ΠΙΣΤΗ,19091354084
INS-950837126,EUROLIFE FFH,14128141776
INS-409093426,ΕΘΝΙΚΗ ΑΣΦΑΛΙΣΤΙΚΗ,01116827162
INS-511414049,ΕΘΝΙΚΗ ΑΣΦΑΛΙΣΤΙΚΗ,20088234297
INS-214510484,EUROLIFE FFH,14050973263
INS-134932699,GENERALI,16084868244
INS-787991451,EUROLIFE FFH,21040165970
INS-465382863,ΕΟΠΥΥ,18020679347
INS-918648641,ΕΘΝΙΚΗ ΑΣΦΑΛΙΣΤΙΚΗ,04054197738
INS-174909284,ΕΘΝΙΚΗ ΑΣΦΑΛΙΣΤΙΚΗ,01045532688
INS-155258892,EUROLIFE FFH,10050479056
INS-754449327,ΕΥΡΩΠΑΪΚΗ ΠΙΣΤΗ,16110474206
INS-760918780,INTERAMERICAN,17088696249
INS-034361874,EUROLIFE FFH,21108669521
INS-185062751,ΕΥΡΩΠΑΪΚΗ ΠΙΣΤΗ,19125198162
INS-604949072,ΕΘΝΙΚΗ ΑΣΦΑΛΙΣΤΙΚΗ,16083609388
INS-243855480,EUROLIFE FFH,23031135271
INS-821945699,GENERALI,21078231964
INS-797591065,ΕΟΠΥΥ,22118136001
INS-586267828,EUROLIFE FFH,03017123580
INS-852221374,INTERAMERICAN,21124015385
INS-604461352,ΕΟΠΥΥ,07115708098
INS-044527106,ΕΥΡΩΠΑΪΚΗ ΠΙΣΤΗ,14091583155
INS-503690788,EUROLIFE FFH,26073666522
INS-807969967,NN HELLAS,07097246829
INS-431070336,ΕΘΝΙΚΗ ΑΣΦΑΛΙΣΤΙΚΗ,10068628527
INS-109423593,ΕΟΠΥΥ,15121166348
INS-417204438,ΕΘΝΙΚΗ ΑΣΦΑΛΙΣΤΙΚΗ,02048886617
INS-805914023,EUROLIFE FFH,27111992269
INS-004129635,ΕΥΡΩΠΑΪΚΗ ΠΙΣΤΗ,26038565270
INS-204185373,GENERALI,29128327601
INS-744791460,GENERALI,14128626351
INS-384835961,ΕΘΝΙΚΗ ΑΣΦΑΛΙΣΤΙΚΗ,25095584208
INS-330864962,ΕΟΠΥΥ,19046594485
INS-100455178,ΕΟΠΥΥ,14126018556
INS-827381147,GENERALI,03129652370
INS-757938754,ΕΥΡΩΠΑΪΚΗ ΠΙΣΤΗ,22018413328
INS-190505299,INTERAMERICAN,08087199548
INS-532074496,INTERAMERICAN,06020632793
INS-072552824,NN HELLAS,25094418027
INS-028388319,GENERALI,03027602655
INS-992188680,ΕΘΝΙΚΗ ΑΣΦΑΛΙΣΤΙΚΗ,12073246472
INS-940259859,ΕΥΡΩΠΑΪΚΗ ΠΙΣΤΗ,20085398754
INS-525689615,ΕΥΡΩΠΑΪΚΗ ΠΙΣΤΗ,02115310663
INS-761054944,EUROLIFE FFH,28128165108
INS-981288651,ΕΥΡΩΠΑΪΚΗ ΠΙΣΤΗ,12059032574
INS-173463014,ΕΘΝΙΚΗ ΑΣΦΑΛΙΣΤΙΚΗ,29047798916
INS-176827161,NN HELLAS,22043903004
INS-164160233,NN HELLAS,30050675680
INS-721374297,ΕΟΠΥΥ,06061403417
INS-626378107,ΕΟΠΥΥ,29066218657
INS-745462925,NN HELLAS,06091153401
INS-891505860,NN HELLAS,08017592841
INS-227421618,GENERALI,14128467612
INS-815661558,EUROLIFE FFH,18104230966
INS-762080256,ΕΥΡΩΠΑΪΚΗ ΠΙΣΤΗ,05047951636
INS-151654008,ΕΘΝΙΚΗ ΑΣΦΑΛΙΣΤΙΚΗ,27090477968
INS-105634310,GENERALI,09120465365
INS-633294847,NN HELLAS,09116015998
INS-142888101,NN HELLAS,27061093128
INS-687285024,ΕΟΠΥΥ,24118065828
INS-604696682,ΕΟΠΥΥ,25035811384
INS-598082257,ΕΟΠΥΥ,05127670913
INS-066086575,EUROLIFE FFH,28128916931
INS-128219570,ΕΥΡΩΠΑΪΚΗ ΠΙΣΤΗ,08053117229
INS-100012865,ΕΥΡΩΠΑΪΚΗ ΠΙΣΤΗ,26038619119
INS-364241162,NN HELLAS,23054892231
INS-874712611,GENERALI,28080487453
INS-942549670,EUROLIFE FFH,26054673706
INS-162786631,ΕΘΝΙΚΗ ΑΣΦΑΛΙΣΤΙΚΗ,28084939181
INS-681468079,ΕΥΡΩΠΑΪΚΗ ΠΙΣΤΗ,02084489155
INS-143130571,GENERALI,11060164489
INS-342229691,EUROLIFE FFH,07016256098
INS-159611669,GENERALI,23121129615
INS-185336590,ΕΘΝΙΚΗ ΑΣΦΑΛΙΣΤΙΚΗ,01063713993
INS-360392115,ΕΟΠΥΥ,11067659681
INS-429070670,ΕΘΝΙΚΗ ΑΣΦΑΛΙΣΤΙΚΗ,16095440107
INS-544452536,ΕΘΝΙΚΗ ΑΣΦΑΛΙΣΤΙΚΗ,05043146394
INS-584188674,ΕΥΡΩΠΑΪΚΗ ΠΙΣΤΗ,03036254591
INS-582387322,ΕΘΝΙΚΗ ΑΣΦΑΛΙΣΤΙΚΗ,13050031708
INS-021520259,INTERAMERICAN,30039089830
INS-796204367,ΕΥΡΩΠΑΪΚΗ ΠΙΣΤΗ,13066893803
INS-833209539,ΕΟΠΥΥ,10113537115
INS-672348681,GENERALI,13011095478
INS-673669022,ΕΘΝΙΚΗ ΑΣΦΑΛΙΣΤΙΚΗ,11011636801
INS-613024399,ΕΥΡΩΠΑΪΚΗ ΠΙΣΤΗ,27127147185
INS-406609393,GENERALI,04065296497
INS-428103242,NN HELLAS,15098205969
INS-769858394,INTERAMERICAN,25010624964
INS-333469950,ΕΟΠΥΥ,24066070902
INS-236599148,ΕΥΡΩΠΑΪΚΗ ΠΙΣΤΗ,24073622979
INS-863660925,INTERAMERICAN,04092489510
INS-282356894,ΕΘΝΙΚΗ ΑΣΦΑΛΙΣΤΙΚΗ,05067001439
INS-595190039,GENERALI,19025090330
INS-163994236,GENERALI,09050611963
INS-512168563,ΕΥΡΩΠΑΪΚΗ ΠΙΣΤΗ,10015737087
INS-416986010,ΕΟΠΥΥ,07055392633
INS-105873681,GENERALI,26079781402
INS-248060378,NN HELLAS,12097545671
INS-884474529,ΕΥΡΩΠΑΪΚΗ ΠΙΣΤΗ,16086922992
INS-775964855,GENERALI,22043645508
INS-884753676,NN HELLAS,27093041524
INS-165365656,ΕΥΡΩΠΑΪΚΗ ΠΙΣΤΗ,15085995393
INS-168438012,ΕΘΝΙΚΗ ΑΣΦΑΛΙΣΤΙΚΗ,28127066741
INS-959248909,ΕΟΠΥΥ,16053194379
INS-115813633,EUROLIFE FFH,20087104584
INS-096431003,ΕΘΝΙΚΗ ΑΣΦΑΛΙΣΤΙΚΗ,21075228344
INS-604219850,NN HELLAS,15068606122
INS-444936911,EUROLIFE FFH,30069912542
INS-876080670,ΕΘΝΙΚΗ ΑΣΦΑΛΙΣΤΙΚΗ,05081744824
INS-808711199,ΕΥΡΩΠΑΪΚΗ ΠΙΣΤΗ,27044135445
INS-261866157,GENERALI,12083198784
INS-120312284,NN HELLAS,25115686958
INS-087077463,ΕΥΡΩΠΑΪΚΗ ΠΙΣΤΗ,05045719689
INS-261602592,NN HELLAS,07099998465
INS-822445189,INTERAMERICAN,26096191758
INS-857531296,ΕΥΡΩΠΑΪΚΗ ΠΙΣΤΗ,15033988355
INS-154091992,ΕΘΝΙΚΗ ΑΣΦΑΛΙΣΤΙΚΗ,30034319267
INS-241761127,GENERALI,16037545980
INS-484204627,GENERALI,07057703698
INS-748715512,EUROLIFE FFH,16074210378
INS-227520532,EUROLIFE FFH,24048579858
INS-217420949,GENERALI,17097923888
INS-598286155,ΕΟΠΥΥ,09084404252
INS-807909062,EUROLIFE FFH,06013835086
INS-335685440,ΕΥΡΩΠΑΪΚΗ ΠΙΣΤΗ,31121799380
INS-137872211,EUROLIFE FFH,15088677104
INS-701291538,ΕΥΡΩΠΑΪΚΗ ΠΙΣΤΗ,20019475741
INS-499653660,EUROLIFE FFH,21090594419
INS-817898263,GENERALI,14016335409
INS-881907724,GENERALI,22111042171
INS-719735496,INTERAMERICAN,24121200372
INS-480540776,EUROLIFE FFH,22078632527
INS-070698190,ΕΥΡΩΠΑΪΚΗ ΠΙΣΤΗ,25099171946
INS-228494415,ΕΘΝΙΚΗ ΑΣΦΑΛΙΣΤΙΚΗ,15057717441
INS-737424281,INTERAMERICAN,03073499279
INS-786722874,NN HELLAS,08026565772
INS-361306281,INTERAMERICAN,27039684193
INS-374415631,ΕΘΝΙΚΗ ΑΣΦΑΛΙΣΤΙΚΗ,14109529046
INS-125517372,GENERALI,03123096528
INS-554899620,ΕΥΡΩΠΑΪΚΗ ΠΙΣΤΗ,05100060936
INS-400270186,GENERALI,18048349923
INS-159148111,ΕΘΝΙΚΗ ΑΣΦΑΛΙΣΤΙΚΗ,03114655567
INS-658480711,EUROLIFE FFH,05118925665
INS-676162764,GENERALI,05040216728
