ΑΜΚΑ_ΑΤΟΜΟΥ,ΑΜΚΑ_ΑΣΘΕΝΗ,ΟΝΟΜΑ,ΕΠΩΝΥΜΟ,ΔΙΕΥΘΥΝΣΗ,ΤΗΛΕΦΩΝΟ,ΒΑΘΜΟΣ_ΣΥΓΓΕΝΕΙΑΣ
16060382219,03090191641,Αλέξιος,Μοσχόπουλος,"Αρβανίτη 425-895,, ΤΚ 500 35 Λάρισα",(+30) 2544 842825,Αδελφός/ή
20065957537,19084109508,Αλέξανδρος,Καλέμη,"Πάροδος Σίβα 60-61,, 316 69 Λευκάδα",2100639068,Γονέας
15049946732,21045359970,Φιλήμων,Γιασημάκης,"Κουτσοποδίου 943-344,, 12271 Καβάλα",26250 04 711,Γονέας
13026094939,05088498990,Αγγελής,Βαμβακάς,"Γαλαξιδίου 45-85,, 37656 Τρίκαλα",+306976850711,Τέκνο
27025262198,08036183424,Γενοβέφα,Αμυγδαλάκης,"Κλεινού 974-096,, 367 64 Αγ. Νικόλαος",(+30) 6965 715132,Αδελφός/ή
12105728115,21032002209,Τίτος,Ζεγλίνα,"Γονούσσης 89,, 62297 Κοζάνη",+306914523776,Αδελφός/ή
16075387600,22042370314,Παναγιώτα,Σπυριδάκης,"Αρμολίων 709-335,, 382 44 Δράμα",2260 283054,Τέκνο
10065849290,19071155415,Νίκανδρος,Τσαλαμάνδρης,"Κατσαφάδου 906,, 018 62 Άμφισσα",6978377742,Αδελφός/ή
22060584498,07014370925,Αρετή,Κιτινός,"Δοξαρά 461,, 16492 Λάρισα",(+30) 6930 501948,Γονέας
20097136199,10046637919,Κόσμια,Κασκαούτη,"Βεύης 4,, 20792 Καλαμάτα",210 419 7779,Σύζυγος
20044835775,29054822246,Πουλχερία,Βαρθαλίτη,"Τρικερίου 384,, ΤΚ 38564 Αργοστόλι",6933 985701,Τέκνο
31126358375,09069560864,Βικέντια,Καρκανάκη,"Λαγολίου 250,, 58177 Πολύγυρος",6926 724 421,Αδελφός/ή
04058624512,09038863663,Ελένη,Αντωνίου,"Μιλέα 906,, 67509 Τρίπολη",+30 6993 956846,Τέκνο
09014951794,22087047758,Μαυρίκιος,Αρματά,"Πλατεία Αρκοχωρίου 8,, 574 19 Χίος",(+30) 6928 697701,Γονέας
13084522955,20082312665,Χαρίκλεια,Χατζηβλασίου,"Χιδήρων 112-252,, 25059 Κατερίνη",+306986706783,Γονέας
08096736681,10104481321,Ζαφείριος,Αθανασόπουλος,"Πλατεία Μεσινού 1,, 70689 Πύργος",2106018918,Γονέας
28125938644,20126463727,Μιλτιάδης,Γκόνη,"Νικολοπούλου 646,, 825 30 Καρδίτσα",+30 6983 143812,Τέκνο
03108040628,12083154926,Εφραίμ,Βώσσος,"Καππαριάς 6,, 81819 Τρίπολη",210 597 4651,Τέκνο
09098174979,28043729214,Αριστομένης,Γκαλίου,"Εμπεσού 53-13,, ΤΚ 099 53 Φλώρινα",210 1939585,Σύζυγος
11127654841,24113588526,Βασίλης,Πετρόπουλος,"Οιχαλίας 8,, ΤΚ 411 41 Γρεβενά",2777023207,Τέκνο
11076239792,30094411922,Περικλεία,Χριστακόπουλος,"Κορυφών 4,, ΤΚ 342 22 Τρίπολη",(+30) 6929 863316,Αδελφός/ή
21088801478,25077746532,Αγαμέμνων,Φλασκή,"Λεωφ. Κτικάδου 5,, 834 72 Σέρρες",210 9100928,Γονέας
24057015809,17011319228,Ευτυχία,Τσέτου,"Πλ. Μακράδων 886,, ΤΚ 96812 Βέροια",(+30) 6961 738667,Γονέας
05117170739,13028092622,Λυδία,Τσαμοπούλου,"Νεροκούρου 5,, 662 60 Αθήνα",+306944594267,Αδελφός/ή
27015895554,08029542294,Αγησίλαος,Γρεβενάρης,"Βώρων 226,, 850 53 Δράμα",+30 2987 940308,Σύζυγος
01070271615,14052559739,Σωτήρης,Κουτχιάς,"Πουλάτων 7,, ΤΚ 317 16 Κέρκυρα",2820 415 093,Γονέας
20025939369,23065899089,Πηγή,Ρέντας,"Βαλσαμίδου 72,, ΤΚ 53375 Λιβαδιά",2109916049,Τέκνο
05066640945,18012097194,Μαυροειδής,Χοντζιά,"Κοντοδεσποτίου 48-39,, 684 35 Αλεξανδρούπολη",2960 141 677,Γονέας
24084519479,19020958801,Πολύβια,Παπαγεωργίου,"Λεωφ. Σκοπιάς 437-353,, ΤΚ 716 74 Καβάλα",210 4462091,Τέκνο
28027759870,08108919465,Αριστομένης,Μηλιώρης,"Παλαιοχωρίου Μπότσαρη 96,, ΤΚ 13425 Τρίκαλα",+306921596572,Γονέας
11027482574,20097121993,Παρασκευή,Ευστρατόπουλος,"Πλ. Κρωπίας 39,, ΤΚ 94605 Κιλκίς",210 9692894,Σύζυγος
11056823595,22052224651,Ερωτόκριτος,Τσούμος,"Τραγανού 411-351,, 995 16 Άμφισσα",210 4760694,Τέκνο
11047984706,10022073922,Εμμανουέλα,Ρίγκος,"Μελίτης 93,, 32004 Κατερίνη",+30 2414 939302,Σύζυγος
22119257539,26020097594,Δήμος,Γαλάνη,"Αληθινής 36,, ΤΚ 603 87 Τρίπολη",2106421477,Σύζυγος
16047272234,10032512377,Σταυρούλα,Τσικνιάς,"Παπασπηλιωτοπούλου 020,, ΤΚ 834 38 Ρέθυμνο",+306986031639,Τέκνο
07096548366,29084311082,Φραγκίσκος,Βιολάτος,"Πάροδος Αθανασίου Διάκου 83,, 84488 Θεσσαλονίκη",210 336 0381,Γονέας
24120232888,23115981614,Λαυρεντία,Τζινιέρης,"Λεωφ. Μεγαλοπόλεως 26,, 413 46 Ρέθυμνο",+302422308470,Τέκνο
18099089708,20036618418,Αναξαγόρας,Σιμητοπούλου,"Δαφνιωτίσσης 5,, 17363 Ξάνθη",2105552396,Τέκνο
29064670329,26051746273,Συμεωνία,Λιανάκης,"Αγίων Αναργύρων 02,, 710 88 Πύργος",6963 204 450,Γονέας
21115720949,05068798226,Αιμίλιος,Σιτόπουλος,"Δασυλλίου 55-96,, ΤΚ 693 39 Χανιά",2870131303,Γονέας
23019669617,24034752131,Δόμνα,Γρετός,"Κωστοπούλου 752-374,, 59487 Κατερίνη",(+30) 2189 572920,Σύζυγος
06025041722,02044560102,Στεργιαννώ,Δουκάς,"Ανάβρας 01,, 715 85 Άρτα",+302746765166,Τέκνο
02085329547,04098375833,Αθηνοδώρα,Δαυίδ,"Ασπρονερίου 05,, 22389 Αργοστόλι",22510 22 580,Γονέας
14100513376,08044404981,Τηλέμαχος,Κωτσιονοπούλου,"Ψαθογιάννου 44-43,, 826 14 Ναύπλιο",+306971364620,Τέκνο
28105013848,28123045779,Σαλώμη,Βανδώρος,"Βασιλειάδη 780-031,, 81558 Καστοριά",2350 575001,Αδελφός/ή
03016558732,02056005584,Νικηφόρος,Κατσιμάνη,"Πλατεία Ανωπόλεως 009-374,, ΤΚ 950 93 Σπάρτη",+306982709425,Τέκνο
10020103951,06016026374,Ραχήλ,Λαμπρινός,"Πλατεία Μεσονησίου 89,, ΤΚ 96550 Ζάκυνθος",6906783645,Τέκνο
19020311362,21026602260,Εύα,Ζαχαρίου,"Ροβιών 4,, 023 90 Καβάλα",210 6760215,Σύζυγος
18057755175,24100667316,Ζαμπία,Τζιγκούρα,"Φαράκλας 13,, ΤΚ 694 47 Ξάνθη",(+30) 2111 668181,Τέκνο
03010236722,10066107807,Ευδοκία,Δουβίκας,"Τσακίρη 87,, 770 24 Βέροια",2840 454 181,Αδελφός/ή
30059446325,03064259134,Αγλαΐα,Τσιομπάνη,"Λεωφ. Χορτερού 090,, ΤΚ 629 34 Λευκάδα",(+30) 2510 261142,Σύζυγος
05059411510,05126764693,Αγγελική,Νιτσοτόλης,"Ματεντσίδου 16,, 84041 Πολύγυρος",2800 661 546,Γονέας
28034601354,16057489214,Ίκαρος,Δεδούκου,"Βουλγαρίδου 69,, ΤΚ 422 63 Λιβαδιά",6934 475883,Σύζυγος
03059707833,16015007995,Αριστοτέλης,Καπνιά,"Λεωφόρος Κοξαρές 093-092,, 57500 Ναύπλιο",210 8283845,Σύζυγος
14059617780,25084749703,Κηρύκος,Δρακάκης,"Σταμούλη 56,, ΤΚ 195 38 Ηράκλειο",210 782 2277,Αδελφός/ή
16098104355,16085529287,Ιορδανία,Κατσανίκου,"Πλατεία Πραιτωρίων 12,, 48601 Γρεβενά",2290780192,Αδελφός/ή
30015694877,16036153102,Νίκανδρος,Παππάς,"Λεωφόρος Περιθιωτίσσης 0,, 026 17 Λευκάδα",210 512 2434,Τέκνο
14037440172,24097669596,Πολύμνια,Μίχου,"Καβησού 1,, 081 41 Κοζάνη",6994 306 674,Σύζυγος
11048255256,01031361955,Ευφροσύνη,Ξηροτύρη,"Αλεστίων 9,, 560 81 Μεσολόγγι",6918 127 550,Αδελφός/ή
07015586892,31109676669,Κυριαζής,Ματσούκας,"Παλαιοσελλίου 25,, 97484 Λιβαδιά",+306902539286,Σύζυγος
07125235954,10069504058,Αθανασία,Σοκολάκη,"Ωρεών 01,, 92225 Φλώρινα",2102402765,Τέκνο
10018208179,23011330504,Αδαμαντία,Φουρκιώτη,"Πλ. Βενεράτου 78,, 59001 Φλώρινα",2202097460,Τέκνο
20068353270,09047017320,Ιουλιανός,Βαρελίδου,"Πολυσταφύλου 51,, 49611 Καλαμάτα",2530002480,Σύζυγος
01126449902,08074038281,Κοκκώνα,Καραγιάννης,"Πλ. Δουναίικων 84,, ΤΚ 48370 Κιλκίς",2800524385,Σύζυγος
08058332934,30089482056,Ξανθή,Λυγκούρας,"Πλ. Αγκιστρίου 96,, ΤΚ 00938 Ηράκλειο",+306994340441,Αδελφός/ή
20106269258,18066845642,Θεοδόσης,Γκαλίου,"Καστέλλου 10-75,, ΤΚ 638 09 Ηράκλειο",+306945561761,Σύζυγος
26067752123,14046080977,Αγαπητός,Σαουλίδης,"Πλατεία Κρανιδίου 96,, ΤΚ 87349 Θεσσαλονίκη",+306932007166,Τέκνο
03057472353,06121373169,Μακρίνα,Μακρή,"Γεωργαρά 67,, ΤΚ 55017 Πολύγυρος",6917 995720,Γονέας
12017922603,20113281540,Βαρθολομαίος,Κατσογιάννης,"Εχίνου 779-818,, ΤΚ 813 09 Άρτα",6950 211 461,Αδελφός/ή
25100528176,08064665117,Σαπφώ,Ματσούρη,"Πουρνιάς 4,, 66676 Κοζάνη",+302128880326,Σύζυγος
08068251267,14093417738,Παναγιώτης,Ντόβας,"Αγίου Γεωργίου Νηλείας 24,, ΤΚ 52217 Μυτιλήνη",+302672600953,Αδελφός/ή
14036992275,01102102212,Βαρβάρα,Τσεντούρος,"Βλαχιάς 640,, ΤΚ 28125 Ρόδος",(+30) 2060 814958,Γονέας
24090367645,18031771320,Μαρτίνος,Κουτσούμπεη,"Πάρ. Βατολάκκου 172-930,, 206 50 Ρόδος",210 161 2068,Γονέας
09088209409,05025666594,Μιχαέλα,Παρασκευά,"Πλατεία Βιάννου 20,, 12644 Τρίκαλα",2160 609 065,Γονέας
21056092863,11123750438,Παρέσσα,Ζαρειφοπούλου,"Ελευθερών 79,, ΤΚ 76896 Λαμία",2105780393,Σύζυγος
16058764732,20121880544,Ζαμπία,Ρέντας,"Συνοδινού 34-07,, 77690 Ξάνθη",(+30) 2538 085897,Αδελφός/ή
20039425684,26039540175,Φανή,Τσαμοπούλου,"Πεύκου 41,, 14594 Χαλκίδα",+302163413508,Σύζυγος
11079922223,10125942122,Βιργινία,Ζαρειφοπούλου,"Λεωφ. Γεωργανάδων 26,, ΤΚ 57059 Τρίπολη",(+30) 2960 092161,Αδελφός/ή
24096023987,21022243711,Δροσιά,Βούλγαρης,"Σταυρού 11,, 48474 Πρέβεζα",2290 589 144,Αδελφός/ή
07028366321,10116551635,Ευάγγελος,Τσανδήλας,"Τσιπλίκωφ 44,, 23268 Καρδίτσα",2283010644,Τέκνο
14010241986,21059457038,Όλγα,Βαμβουκάκη,"Πλατεία Τριοβασάλου 72-50,, ΤΚ 86071 Βέροια",6987 531 071,Τέκνο
16085247403,24071502016,Τιμοθέα,Αλυσανδράτου,"Μηλίνης 74-21,, ΤΚ 332 34 Βόλος",+30 2972 765109,Σύζυγος
27010020701,17062380028,Αθηναγόρας,Τζαβέλλας,"Πλ. Δραΐνας 02,, 759 12 Ηράκλειο",2985083431,Γονέας
17074764301,28115582451,Μεταξία,Τσιούπρα,"Πουλιτσίου 72,, ΤΚ 18185 Σάμος",2860766561,Γονέας
18038737809,28070801216,Παρασκευάς,Σταματιάδης,"Μητάτων 780-827,, 21217 Ερμούπολη",+30 2081 006302,Αδελφός/ή
18124817154,17023717539,Βλάσιος,Τσακανίκας,"Ανδρίτσης 6,, 854 06 Πολύγυρος",210 820 8001,Αδελφός/ή
23078280548,26011133902,Όλγα,Αργυρίου,"Σαρδινίων 80,, 848 25 Καρδίτσα",6934395199,Τέκνο
17046884887,06118520236,Αιμιλιανός,Αγγελάκη,"Πάρ. Περιβλέπτου 145,, ΤΚ 28490 Κέρκυρα",20970 19 540,Αδελφός/ή
20019726842,19011961555,Ειρήνη,Κωστόπουλος,"Αμπελιώνας 9,, 09085 Χίος",210 4672182,Σύζυγος
03048611013,16033938839,Κανέλλα,Λαγοπάτης,"Πύργου Τριφυλίας 80,, 81047 Μυτιλήνη",6922096963,Αδελφός/ή
28095848135,21103794837,Πλούταρχος,Ελευθερίου,"Νικήτης 97,, 90468 Κιλκίς",6930735213,Γονέας
30046112403,18127693271,Γαρυφαλλιά,Γαλατούλας,"Πασχαλίτσης 2,, 61862 Πύργος",6973452176,Αδελφός/ή
15106990495,13089370063,Σαββούλα,Κακατσός,"Κομνίνης 4,, 983 67 Χαλκίδα",2690982742,Σύζυγος
27098199806,03059327260,Κικιλία,Νικολάου,"Μεσοβούνου 6,, ΤΚ 92574 Άρτα",(+30) 6957 310580,Τέκνο
08096880030,01125211116,Τζανέτος,Σφύρλας,"Κλαδά 2,, 64072 Μυτιλήνη",+30 6971 002520,Γονέας
05087123692,20018608489,Θεοχάρης,Ρέππα,"Κουτσονίκα 030-772,, ΤΚ 339 90 Σέρρες",2101196466,Σύζυγος
22117627322,24020797301,Πολύδωρος,Παπαπανός,"Τρικόρφου 569-194,, 00290 Ηράκλειο",2820 127 685,Αδελφός/ή
29077895955,17031066863,Ιορδάνης,Λελεδάκης,"Λεωφ. Μυχού 01,, ΤΚ 761 55 Κοζάνη",+30 2356 305937,Τέκνο
27028369425,02124371895,Κωστούλα,Κονδυλίδης,"Πάρ. Βλοχού 02,, 41040 Αθήνα",+30 2608 955594,Σύζυγος
17047921186,02082473494,Λαζαρία,Τσουκιά,"Τόρνου 97-97,, ΤΚ 827 74 Λευκάδα",6940 978 902,Σύζυγος
30116108286,28062327350,Μαυροειδής,Τζαναβάρα,"Μπαφίτη 90,, 961 84 Κατερίνη",210 9942874,Τέκνο
05099009249,13042353791,Ξενοφών,Φιλιππάκης,"Πάροδος Πολεμαρχίου 5,, ΤΚ 783 99 Ζάκυνθος",210 210 2835,Γονέας
21030449173,16056533132,Ροδάνθη,Κουρελής,"Κατερίνης 33,, 47588 Αργοστόλι",+306916786595,Σύζυγος
22015425506,24041350059,Νεφέλη,Γραμματικός,"Αγγελάκη 81,, ΤΚ 67644 Λάρισα",2770019010,Σύζυγος
18069186943,06062207193,Αντίγονος,Κακοτρίχη,"Πάροδος Γραίκα 95,, 773 92 Σάμος",2640726947,Αδελφός/ή
19097216036,06069558245,Αλεξία,Εσπερίδης,"Λαγορράχης 67-80,, ΤΚ 99729 Κιλκίς",+30 2653 194250,Τέκνο
17039394533,18078008454,Αηδόνα,Μαγκούφης,"Μηλιάκη 61-06,, 93581 Βόλος",(+30) 6972 407581,Σύζυγος
22024814236,14073328530,Θεμιστόκλεια,Σαρίκας,"Πλ. Μαζαρακίου 244-385,, 21223 Σάμος",2981075154,Σύζυγος
26085356239,12109748573,Σπυρίδων,Φωκάς,"Πετριτσίου 871-706,, 306 61 Λευκάδα",+302307580393,Γονέας
15074825996,04064930536,Ιγνάτιος,Βούλκος,"Καλονύκτου 73-30,, 689 27 Λαμία",+302341637134,Αδελφός/ή
29038691814,15089447773,Δόμνα,Χαλαντζούκα,"Κρύας Βρύσης 28,, 355 05 Ιωάννινα",+30 2667 107686,Γονέας
01124904452,17071290694,Κοσμάς,Λιάκου,"Μπατσίου 5,, 28561 Θεσσαλονίκη",(+30) 2248 796777,Γονέας
04016809634,28093294200,Βλάσιος,Σίββα,"Βάθης 92-17,, 22513 Αργοστόλι",210 564 4849,Τέκνο
24109020848,21083596394,Ιγνάτιος,Τσομώκος,"Θηριοπέτρας 6,, 444 75 Κατερίνη",2771084840,Σύζυγος
14068388103,13014716821,Νίκων,Φασουλή,"Δερβιζιάνων 8,, 629 72 Αθήνα",6901340027,Σύζυγος
17029397234,12117819129,Αννίκα,Φωκαδελής,"Λογκάκη 976-167,, 89452 Γρεβενά",2930002138,Αδελφός/ή
01110329621,02079070457,Αθηνοδώρα,Κονσούλα,"Κουρλού 130,, ΤΚ 54885 Βέροια",+30 6977 195617,Γονέας
18115137812,17075675904,Αιμιλιανός,Κιτινός,"Κυργιά 21-52,, 41679 Γρεβενά",+306916624711,Σύζυγος
23116808161,24058259094,Παράσχος,Δημησκής,"Μαραθέας 35,, 114 03 Πάτρα",6950203165,Γονέας
13045470678,13016130992,Ρωξάνη,Γιατρομανωλάκης,"Χαριάς 4,, 55056 Φλώρινα",2290480831,Γονέας
17039223272,08096161207,Βλάσης,Θεοδωρόπουλος,"Μανολατών 59,, 22127 Καλαμάτα",(+30) 6964 753036,Τέκνο
09085413351,22035742102,Θεοδότη,Σμπονιάς,"Σιδηροκάστρου 6,, 33140 Καβάλα",2105628016,Αδελφός/ή
22088466912,30063544936,Ευδοξία,Αντωνίου,"Πλ. Αμπελακιωτίσσης 56,, 44408 Χαλκίδα",2650 144522,Αδελφός/ή
22035346005,19045268904,Κρυστάλλης,Καραδήμος,"Κρύας Βρύσης 41,, 03667 Καλαμάτα",2109462948,Σύζυγος
29049692415,15081020470,Αργυρώ,Κωνσταντάς,"Ασπροβάλτας 15,, ΤΚ 47446 Ρόδος",2156016300,Αδελφός/ή
25067222766,21055955298,Ελισσαίος,Ρόκας,"Πρίνου 630,, ΤΚ 34960 Κέρκυρα",21150 84 725,Τέκνο
22127620228,10101290907,Ξανθίππη,Μανέτα,"Πάρ. Αργυρού 827,, 516 29 Πύργος",+302204171616,Τέκνο
11065711770,04116326062,Βαλάντω,Δαΐκου,"Θωμάκου 506-102,, 42608 Έδεσσα",(+30) 2640 211349,Αδελφός/ή
13087976755,12079604536,Μαύρα,Κατσαντώνης,"Πάροδος Σπηλίου 42,, 993 11 Καλαμάτα",2750 240 672,Τέκνο
29057260706,23018240765,Ελπίς,Κουφάκη,"Φιλοτίου 1,, 976 30 Κατερίνη",6933518763,Τέκνο
05127750618,22121589398,Κόσμια,Τσαμαδός,"Μεσαριάς Άνδρου 219-752,, ΤΚ 25131 Ναύπλιο",+30 6910 682009,Αδελφός/ή
